OBJECTID,src_boro_c,nbr_boro_c,LENGTH,NODE_COUNT
695,1011201,1011401,0.000000000000000,1
696,1011201,1013700,0.002496273289168,0
697,1011201,1014300,0.003508950049208,0
698,1011202,1010000,0.000000000000000,1
699,1011202,1010200,0.003489095528448,0
700,1011202,1010400,0.000000000000000,1
701,1011202,1011201,0.002454383627320,0
702,1011202,1011203,0.002447386878393,0
703,1011202,1011401,0.003492584333115,0
704,1011202,1011402,0.000000000000000,1
705,1011202,1014300,0.000000000000000,1
706,1011203,1010000,0.003493287880393,0
707,1011203,1010200,0.000000000000000,1
708,1011203,1010800,0.002495775343508,0
709,1011203,1011000,0.000000000000000,1
710,1011203,1011202,0.002447386878393,0
711,1011203,1011401,0.000000000000000,1
712,1011203,1011402,0.003493584202614,0
713,1011300,1008400,0.003118082885535,0
714,1011300,1009600,0.000000000000000,1
715,1011300,1010900,0.006168054594344,0
716,1011300,1011100,0.000000000000000,1
717,1011300,1011500,0.003126465982953,0
718,1011300,1011900,0.006156596212089,0
719,1011300,1012100,0.000000000000000,1
720,1011401,1011201,0.000000000000000,1
721,1011401,1011202,0.003492584333115,0
722,1011401,1011203,0.000000000000000,1
723,1011401,1011402,0.003095392629350,0
724,1011401,1012000,0.000000000000000,1
725,1011401,1012200,0.003485938603014,0
726,1011401,1014300,0.003091132547525,0
727,1011402,1010800,0.000000000000000,1
728,1011402,1011000,0.003101949510657,0
729,1011402,1011202,0.000000000000000,1
730,1011402,1011203,0.003493584202614,0
731,1011402,1011401,0.003095392629350,0
732,1011402,1012000,0.003492855651842,0
733,1011402,1012200,0.000000000000000,1
734,1011500,1009900,0.000000000000000,1
735,1011500,1010900,0.000000000000000,1
736,1011500,1011100,0.006153634624435,0
737,1011500,1011300,0.003126465982953,0
738,1011500,1011700,0.003111681494932,0
739,1011500,1011900,0.000000000000000,1
740,1011500,1012100,0.006167153528870,0
741,1011500,1012900,0.000000000000000,1
742,1011600,1010602,0.004952457584054,0
743,1011600,1011000,0.000000000000000,1
744,1011600,1011800,0.003873129838312,0
745,1011600,1012400,0.005813810887292,0
746,1011600,1012600,0.000000000000000,1
747,1011700,1009900,0.007339043159204,0
748,1011700,1011100,0.000000000000000,1
749,1011700,1011500,0.003111681494932,0
750,1011700,1012100,0.000000000000000,1
751,1011700,1012900,0.006922706457514,0
752,1011800,1010602,0.000000000000000,1
753,1011800,1011000,0.004996533369443,0
754,1011800,1011600,0.003873129838312,0
755,1011800,1012000,0.003874868536077,0
756,1011800,1012400,0.000000000000000,1
757,1011800,1012600,0.004995676849363,0
758,1011900,1008400,0.000000000000000,1
759,1011900,1009600,0.003153857135994,0
760,1011900,1011300,0.006156596212089,0
761,1011900,1011500,0.000000000000000,1
762,1011900,1012100,0.003164726226846,0
763,1011900,1012500,0.006159195143070,0
764,1011900,1012700,0.000000000000000,1
765,1012000,1011000,0.000774511840258,0
766,1012000,1011401,0.000000000000000,1
767,1012000,1011402,0.003492855651842,0
768,1012000,1011800,0.003874868536077,0
769,1012000,1012200,0.005422354893931,0
770,1012000,1012600,0.000775185496514,0
771,1012000,1012800,0.003509821214534,0
772,1012000,1013000,0.000000000000000,1
773,1012100,1011300,0.000000000000000,1
774,1012100,1011500,0.006167153528870,0
775,1012100,1011700,0.000000000000000,1
776,1012100,1011900,0.003164726226846,0
777,1012100,1012500,0.000000000000000,1
778,1012100,1012700,0.006166273400967,0
779,1012100,1012900,0.003164656105445,0
780,1012200,1011401,0.003485938603014,0
781,1012200,1011402,0.000000000000000,1
782,1012200,1012000,0.005422354893931,0
783,1012200,1012800,0.000000000000000,1
784,1012200,1013000,0.003484352300686,0
785,1012200,1014300,0.005417446923289,0
786,1012400,1011600,0.005813810887292,0
787,1012400,1011800,0.000000000000000,1
788,1012400,1012600,0.004026392337738,0
789,1012400,1013200,0.005391439860838,0
790,1012400,1013400,0.000000000000000,1
791,1012500,1009600,0.002328621772610,0
792,1012500,1010400,0.000778593263972,0
793,1012500,1011900,0.006159195143070,0
794,1012500,1012100,0.000000000000000,1
795,1012500,1012700,0.003093438229654,0
796,1012500,1013100,0.006160839452773,0
797,1012500,1013300,0.000000000000000,1
798,1012600,1011600,0.000000000000000,1
799,1012600,1011800,0.004995676849363,0
800,1012600,1012000,0.000775185496514,0
801,1012600,1012400,0.004026392337738,0
802,1012600,1012800,0.003248972873508,0
803,1012600,1013200,0.000000000000000,1
804,1012600,1013400,0.005000807419804,0
805,1012700,1011900,0.000000000000000,1
806,1012700,1012100,0.006166273400967,0
807,1012700,1012500,0.003093438229654,0
808,1012700,1012900,0.003093417801071,0
809,1012700,1013100,0.000000000000000,1
810,1012700,1013300,0.006167810363766,0
811,1012700,1013500,0.000000000000000,1
812,1012800,1012000,0.003509821214534,0
813,1012800,1012200,0.000000000000000,1
814,1012800,1012600,0.003248972873508,0
815,1012800,1013000,0.005606616294627,0
816,1012800,1013400,0.002354475686075,0
817,1012800,1014000,0.003495337570516,0
818,1012800,1014200,0.000000000000000,1
819,1012900,1011500,0.000000000000000,1
820,1012900,1011700,0.006922706457514,0
821,1012900,1012100,0.003164656105445,0
822,1012900,1012700,0.003093417801071,0
823,1012900,1013300,0.000000000000000,1
824,1012900,1013500,0.005931278980865,0
825,1013000,1012000,0.000000000000000,1
826,1013000,1012200,0.003484352300686,0
827,1013000,1012800,0.005606616294627,0
828,1013000,1014000,0.000000000000000,1
829,1013000,1014200,0.003484947452831,0
830,1013000,1014300,0.005607949843376,0
831,1013100,1010400,0.003092466786210,0
832,1013100,1012500,0.006160839452773,0
833,1013100,1012700,0.000000000000000,1
834,1013100,1013300,0.003094862058956,0
835,1013100,1013700,0.006165147604938,0
836,1013100,1013900,0.000000000000000,1
837,1013200,1012400,0.005391439860838,0
838,1013200,1012600,0.000000000000000,1
839,1013200,1013400,0.003988421115405,0
840,1013200,1013600,0.005656053214477,0
841,1013200,1013800,0.000000000000000,1
842,1013300,1012500,0.000000000000000,1
843,1013300,1012700,0.006167810363766,0
844,1013300,1012900,0.000000000000000,1
845,1013300,1013100,0.003094862058956,0
846,1013300,1013500,0.003097890334761,0
847,1013300,1013700,0.000000000000000,1
848,1013300,1013900,0.006165948289880,0
849,1013400,1012400,0.000000000000000,1
850,1013400,1012600,0.005000807419804,0
851,1013400,1012800,0.002354475686075,0
852,1013400,1013200,0.003988421115405,0
853,1013400,1013600,0.000000000000000,1
854,1013400,1013800,0.004998625201560,0
855,1013400,1014000,0.001631472676397,0
856,1013500,1012700,0.000000000000000,1
857,1013500,1012900,0.005931278980865,0
858,1013500,1013300,0.003097890334761,0
859,1013500,1013900,0.003223490173231,0
860,1013500,1014500,0.000000000000000,1
861,1013500,1014700,0.003091316349294,0
862,1013500,1015100,0.004223800122467,0
863,1013600,1013200,0.005656053214477,0
864,1013600,1013400,0.000000000000000,1
865,1013600,1013800,0.003985908257211,0
866,1013600,1014401,0.005002646647328,0
867,1013600,1014402,0.001425702382472,0
868,1013600,1014601,0.000000000000000,1
869,1013700,1010400,0.001548166232968,0
870,1013700,1011201,0.002496273289168,0
871,1013700,1013100,0.006165147604938,0
872,1013700,1013300,0.000000000000000,1
873,1013700,1013900,0.003230584593652,0
874,1013700,1014300,0.005701637072576,0
875,1013700,1014500,0.001109334240290,0
876,1013800,1013200,0.000000000000000,1
877,1013800,1013400,0.004998625201560,0
878,1013800,1013600,0.003985908257211,0
879,1013800,1014000,0.003986010492236,0
880,1013800,1014401,0.000000000000000,1
881,1013800,1014601,0.004998755721330,0
882,1013800,1014801,0.000000000000000,1
883,1013900,1013100,0.000000000000000,1
884,1013900,1013300,0.006165948289880,0
885,1013900,1013500,0.003223490173231,0
886,1013900,1013700,0.003230584593652,0
887,1013900,1014500,0.006181780038524,0
888,1013900,1014700,0.000000000000000,1
889,1014000,1012800,0.003495337570516,0
890,1014000,1013000,0.000000000000000,1
891,1014000,1013400,0.001631472676397,0
892,1014000,1013800,0.003986010492236,0
893,1014000,1014200,0.005617131922107,0
894,1014000,1014601,0.000000000000000,1
895,1014000,1014801,0.003493595644440,0
896,1014000,1015001,0.000000000000000,1
897,1014200,1012800,0.000000000000000,1
898,1014200,1013000,0.003484947452831,0
899,1014200,1014000,0.005617131922107,0
900,1014200,1014300,0.005633967789441,0
901,1014200,1014801,0.000000000000000,1
902,1014200,1015001,0.003484399143166,0
903,1014300,1011201,0.003508950049208,0
904,1014300,1011202,0.000000000000000,1
905,1014300,1011401,0.003091132547525,0
906,1014300,1012200,0.005417446923289,0
907,1014300,1013000,0.005607949843376,0
908,1014300,1013700,0.005701637072576,0
909,1014300,1014200,0.005633967789441,0
910,1014300,1014500,0.002518178817542,0
911,1014300,1014900,0.003115812975029,0
912,1014300,1015001,0.001608333496976,0
913,1014300,1015002,0.003938051414046,0
914,1014300,1015300,0.003079005099985,0
915,1014300,1015700,0.003241545486296,0
916,1014300,1016001,0.003957144291448,0
917,1014300,1016002,0.001608752307851,0
918,1014300,1016100,0.002418182585747,0
919,1014300,1016500,0.003992096541256,0
920,1014300,1016800,0.006288641564209,0
921,1014300,1016900,0.003202231382915,0
922,1014300,1017300,0.003186320979178,0
923,1014300,1017401,0.003197069653767,0
924,1014300,1017402,0.000000000000000,1
925,1014300,1017700,0.003097374671327,0
926,1014300,1018100,0.002468216371117,0
927,1014300,1018500,0.002313330589543,0
928,1014300,1018600,0.003506680628933,0
929,1014300,1018900,0.004715794554823,0
930,1014300,1019300,0.003150155452243,0
931,1014300,1019702,0.000000000000000,1
932,1014300,1021600,0.006177842472177,0
933,1014401,1013600,0.005002646647328,0
934,1014401,1013800,0.000000000000000,1
935,1014401,1014402,0.006630035092104,0
936,1014401,1014601,0.001628904389448,0
937,1014401,1014602,0.000000000000000,1
938,1014402,1013600,0.001425702382472,0
939,1014402,1014401,0.006630035092104,0
940,1014402,1014601,0.000000000000000,1
941,1014402,1014602,0.002388540761856,0
942,1014402,1015200,0.006336511242908,0
943,1014402,1015400,0.000000000000000,1
944,1014500,1013500,0.000000000000000,1
945,1014500,1013700,0.001109334240290,0
946,1014500,1013900,0.006181780038524,0
947,1014500,1014300,0.002518178817542,0
948,1014500,1014700,0.002322549798673,0
949,1014500,1014900,0.006158848953508,0
950,1014500,1015100,0.000779522567611,0
951,1014601,1013600,0.000000000000000,1
952,1014601,1013800,0.004998755721330,0
953,1014601,1014000,0.000000000000000,1
954,1014601,1014401,0.001628904389448,0
955,1014601,1014402,0.000000000000000,1
956,1014601,1014602,0.005003271772823,0
957,1014601,1014801,0.001631574028185,0
958,1014601,1014802,0.000000000000000,1
959,1014602,1014401,0.000000000000000,1
960,1014602,1014402,0.002388540761856,0
961,1014602,1014601,0.005003271772823,0
962,1014602,1014801,0.000000000000000,1
963,1014602,1014802,0.002390630683635,0
964,1014602,1015200,0.000000000000000,1
965,1014602,1015400,0.005000934183611,0
966,1014700,1013500,0.003091316349294,0
967,1014700,1013900,0.000000000000000,1
968,1014700,1014500,0.002322549798673,0
969,1014700,1015100,0.005409450523154,0
970,1014801,1013800,0.000000000000000,1
971,1014801,1014000,0.003493595644440,0
972,1014801,1014200,0.000000000000000,1
973,1014801,1014601,0.001631574028185,0
974,1014801,1014602,0.000000000000000,1
975,1014801,1014802,0.003489236042150,0
976,1014801,1015001,0.001632406462688,0
977,1014801,1015002,0.000000000000000,1
978,1014802,1014601,0.000000000000000,1
979,1014802,1014602,0.002390630683635,0
980,1014802,1014801,0.003489236042150,0
981,1014802,1015001,0.000000000000000,1
982,1014802,1015002,0.003941909881227,0
983,1014802,1015400,0.001552941532903,0
984,1014802,1015801,0.003491563116411,0
985,1014802,1016001,0.000000000000000,1
986,1014900,1014300,0.003115812975029,0
987,1014900,1014500,0.006158848953508,0
988,1014900,1015100,0.003102996777986,0
989,1014900,1015300,0.006170904036920,0
990,1014900,1015500,0.000000000000000,1
991,1015001,1014000,0.000000000000000,1
992,1015001,1014200,0.003484399143166,0
993,1015001,1014300,0.001608333496976,0
994,1015001,1014801,0.001632406462688,0
995,1015001,1014802,0.000000000000000,1
996,1015001,1015002,0.003486043393321,0
997,1015002,1014300,0.003938051414046,0
998,1015002,1014801,0.000000000000000,1
999,1015002,1014802,0.003941909881227,0
1000,1015002,1015001,0.003486043393321,0
1001,1015002,1015801,0.000000000000000,1
1002,1015002,1016001,0.003497686813099,0
1003,1015100,1013500,0.004223800122467,0
1004,1015100,1014500,0.000779522567611,0
1005,1015100,1014700,0.005409450523154,0
1006,1015100,1014900,0.003102996777986,0
1007,1015100,1015300,0.000000000000000,1
1008,1015100,1015500,0.007075466418640,0
1009,1015200,1014402,0.006336511242908,0
1010,1015200,1014602,0.000000000000000,1
1011,1015200,1015400,0.003891566617757,0
1012,1015200,1015601,0.001608781933341,0
1013,1015200,1015602,0.000000000000000,1
1014,1015200,1016200,0.001358032174990,0
1015,1015300,1014300,0.003079005099985,0
1016,1015300,1014900,0.006170904036920,0
1017,1015300,1015100,0.000000000000000,1
1018,1015300,1015500,0.003093970809703,0
1019,1015300,1015700,0.006155701060568,0
1020,1015300,1015900,0.000000000000000,1
1021,1015400,1014402,0.000000000000000,1
1022,1015400,1014602,0.005000934183611,0
1023,1015400,1014802,0.001552941532903,0
1024,1015400,1015200,0.003891566617757,0
1025,1015400,1015601,0.005005369467450,0
1026,1015400,1015801,0.002332411506003,0
1027,1015500,1014900,0.000000000000000,1
1028,1015500,1015100,0.007075466418640,0
1029,1015500,1015300,0.003093970809703,0
1030,1015500,1015700,0.000000000000000,1
1031,1015500,1015900,0.006812902842276,0
1032,1015601,1015200,0.001608781933341,0
1033,1015601,1015400,0.005005369467450,0
1034,1015601,1015602,0.005002862108765,0
1035,1015601,1015801,0.001612769979405,0
1036,1015601,1015802,0.000000000000000,1
1037,1015601,1016200,0.000000000000000,1
1038,1015602,1015200,0.000000000000000,1
1039,1015602,1015601,0.005002862108765,0
1040,1015602,1015801,0.000000000000000,1
1041,1015602,1015802,0.001575612969381,0
1042,1015602,1016200,0.002383052382040,0
1043,1015602,1016400,0.005000293436917,0
1044,1015602,1016600,0.000811051669121,0
1045,1015700,1014300,0.003241545486296,0
1046,1015700,1015300,0.006155701060568,0
1047,1015700,1015500,0.000000000000000,1
1048,1015700,1015900,0.003247317987435,0
1049,1015700,1016100,0.006158352763527,0
1050,1015700,1016300,0.000000000000000,1
1051,1015801,1014802,0.003491563116411,0
1052,1015801,1015002,0.000000000000000,1
1053,1015801,1015400,0.002332411506003,0
1054,1015801,1015601,0.001612769979405,0
1055,1015801,1015602,0.000000000000000,1
1056,1015801,1015802,0.003493438827783,0
1057,1015801,1016001,0.003944180234821,0
1058,1015801,1016002,0.000000000000000,1
1059,1015802,1015601,0.000000000000000,1
1060,1015802,1015602,0.001575612969381,0
1061,1015802,1015801,0.003493438827783,0
1062,1015802,1016001,0.000000000000000,1
1063,1015802,1016002,0.001613703904025,0
1064,1015802,1016600,0.003504459365925,0
1065,1015802,1016800,0.000000000000000,1
1066,1015900,1015300,0.000000000000000,1
1067,1015900,1015500,0.006812902842276,0
1068,1015900,1015700,0.003247317987435,0
1069,1015900,1016100,0.000000000000000,1
1070,1015900,1016300,0.009042862578297,0
1071,1016001,1014300,0.003957144291448,0
1072,1016001,1014802,0.000000000000000,1
1073,1016001,1015002,0.003497686813099,0
1074,1016001,1015801,0.003944180234821,0
1075,1016001,1015802,0.000000000000000,1
1076,1016001,1016002,0.003502952208517,0
1077,1016002,1014300,0.001608752307851,0
1078,1016002,1015801,0.000000000000000,1
1079,1016002,1015802,0.001613703904025,0
1080,1016002,1016001,0.003502952208517,0
1081,1016002,1016600,0.000000000000000,1
1082,1016002,1016800,0.003479886610602,0
1083,1016100,1014300,0.002418182585747,0
1084,1016100,1015700,0.006158352763527,0
1085,1016100,1015900,0.000000000000000,1
1086,1016100,1016300,0.003142617995329,0
1087,1016100,1016500,0.006900304712367,0
1088,1016100,1016700,0.000000000000000,1
1089,1016200,1015200,0.001358032174990,0
1090,1016200,1015601,0.000000000000000,1
1091,1016200,1015602,0.002383052382040,0
1092,1016200,1016400,0.003897386026935,0
1093,1016200,1017000,0.004013137230669,0
1094,1016200,1017800,0.003038281996192,0
1095,1016200,1018000,0.001554265518828,0
1096,1016300,1015700,0.000000000000000,1
1097,1016300,1015900,0.009042862578297,0
