Date,Time_Period,Census_Tracts,Volume
2017-01-07,latenight,1009500,1
2017-01-07,latenight,2036901,1
2017-01-07,latenight,2038302,1
2017-01-07,latenight,2039901,1
2017-01-07,latenight,3035700,1
2017-01-07,latenight,4004200,1
2017-01-07,latenight,4016800,1
2017-01-07,latenight,5015601,1
2017-01-07,morning,3026900,4
2017-01-07,morning,1019400,1
2017-01-07,morning,4017200,1
2017-01-07,morning,5010500,1
2017-01-08,evening,1004400,2
2017-01-08,evening,1016400,1
2017-01-08,latenight,1003601,1
2017-01-08,latenight,1007400,1
2017-01-08,latenight,2005100,1
2017-01-08,latenight,2021800,1
2017-01-08,latenight,3004300,1
2017-01-08,latenight,3034800,1
2017-01-08,latenight,3049300,1
2017-01-08,latenight,4008700,1
2017-01-08,morning,1004500,1
2017-01-01,evening,1025300,1
2017-01-01,latenight,4016800,4
2017-01-01,latenight,3034000,3
2017-01-01,latenight,2037300,2
2017-01-01,latenight,1001600,1
2017-01-01,latenight,2013500,1
2017-01-01,latenight,2021800,1
2017-01-01,latenight,3090800,1
2017-01-01,latenight,4013000,1
2017-01-01,midday,1015400,1
2017-01-01,midday,3110600,1
2017-01-01,morning,4040500,2
2017-01-01,morning,1024100,1
2017-01-01,morning,3016700,1
2017-01-01,morning,3034500,1
2017-01-01,morning,3054300,1
2017-01-03,evening,1019000,2
2017-01-03,evening,4003300,2
2017-01-03,evening,5024800,2
2017-01-03,evening,1007400,1
2017-01-03,evening,1018400,1
2017-01-03,evening,1019600,1
2017-01-03,evening,1021600,1
2017-01-03,evening,2021700,1
2017-01-03,evening,3053200,1
2017-01-03,evening,3090800,1
2017-01-03,evening,4033402,1
2017-01-03,latenight,1001002,1
2017-01-03,latenight,3010100,1
2017-01-03,latenight,3029400,1
2017-01-03,latenight,3032600,1
2017-01-03,midday,4061302,2
2017-01-03,midday,1006100,1
2017-01-03,midday,1016600,1
2017-01-03,midday,2012101,1
2017-01-03,midday,3027300,1
2017-01-03,midday,4074700,1
2017-01-03,midday,4109300,1
2017-01-03,midday,5024800,1
2017-01-03,morning,1002500,1
2017-01-12,evening,3115600,2
2017-01-12,evening,4011200,2
2017-01-12,evening,1002000,1
2017-01-12,evening,2016700,1
2017-01-12,evening,2017702,1
2017-01-12,evening,2024000,1
2017-01-12,evening,2026900,1
2017-01-12,evening,2029600,1
2017-01-12,evening,3001100,1
2017-01-12,evening,3035300,1
2017-01-12,evening,3038700,1
2017-01-12,evening,4007900,1
2017-01-12,evening,4010400,1
2017-01-12,latenight,2018500,2
2017-01-12,latenight,3072200,2
2017-01-12,latenight,3099400,2
2017-01-12,latenight,2013300,1
2017-01-12,latenight,2032400,1
2017-01-12,latenight,2038301,1
2017-01-12,latenight,4005400,1
2017-01-12,latenight,4114700,1
2017-01-12,midday,1021703,2
2017-01-12,midday,1001800,1
2017-01-12,midday,1003100,1
2017-01-12,midday,1025300,1
2017-01-12,midday,2006700,1
2017-01-12,midday,2022800,1
2017-01-12,midday,2040502,1
2017-01-12,midday,3007600,1
2017-01-12,midday,3019900,1
2017-01-12,midday,4055600,1
2017-01-12,midday,4087100,1
2017-01-12,morning,1006400,1
2017-01-12,morning,1007300,1
2017-01-12,morning,1025100,1
2017-01-13,evening,5007400,2
2017-01-13,evening,1002202,1
2017-01-13,evening,1022500,1
2017-01-13,evening,2018900,1
2017-01-13,evening,2020501,1
2017-01-13,evening,3021900,1
2017-01-13,evening,3048900,1
2017-01-13,evening,3100600,1
2017-01-13,evening,3120800,1
2017-01-13,evening,4068200,1
2017-01-13,latenight,1017200,1
2017-01-13,latenight,3042500,1
2017-01-13,latenight,5016901,1
2017-01-13,midday,1001600,1
2017-01-13,midday,1025500,1
2017-01-13,midday,3021300,1
2017-01-13,midday,4009400,1
2017-01-13,morning,1001600,1
2017-01-13,morning,2034200,1
2017-01-13,morning,3035200,1
2017-01-13,morning,5012806,1
2017-01-30,evening,1002500,4
2017-01-30,evening,3049100,2
2017-01-30,evening,5004000,2
2017-01-30,evening,2022500,1
2017-01-30,evening,3003300,1
2017-01-30,evening,3028100,1
2017-01-30,evening,3082400,1
2017-01-30,evening,4008800,1
2017-01-30,latenight,4015801,5
2017-01-30,latenight,1015802,2
2017-01-30,latenight,3099000,1
2017-01-30,latenight,4039900,1
2017-01-30,midday,1002000,1
2017-01-30,midday,2040502,1
2017-01-30,morning,2006300,1
2017-01-30,morning,4002500,1
2017-01-30,morning,4005100,1
2017-01-30,morning,4100801,1
2017-02-03,evening,1003100,2
2017-02-03,evening,1018600,1
2017-02-03,evening,2012300,1
2017-02-03,evening,2015500,1
2017-02-03,evening,2023502,1
2017-02-03,evening,3025300,1
2017-02-03,evening,3089800,1
2017-02-03,evening,4071701,1
2017-02-03,evening,4084900,1
2017-02-03,evening,4103202,1
2017-02-03,latenight,3027900,2
2017-02-03,latenight,2012300,1
2017-02-03,latenight,4008700,1
2017-02-03,latenight,4017200,1
2017-02-03,latenight,4037500,1
2017-02-03,latenight,4037600,1
2017-02-03,midday,3013800,3
2017-02-03,midday,2005100,1
2017-02-03,midday,3020100,1
2017-02-03,morning,5005000,2
2017-02-03,morning,1017800,1
2017-02-03,morning,4006202,1
2017-02-03,morning,4026901,1
2017-02-06,evening,5001100,4
2017-02-06,evening,1006400,1
2017-02-06,evening,3019200,1
2017-02-06,evening,3034300,1
2017-02-06,latenight,1016400,2
2017-02-06,latenight,1022800,1
2017-02-06,latenight,2014701,1
2017-02-06,latenight,3035400,1
2017-02-06,latenight,3037300,1
2017-02-06,latenight,3090600,1
2017-02-06,latenight,4048500,1
2017-02-06,midday,4084500,4
2017-02-06,midday,3007000,3
2017-02-06,midday,1008000,1
2017-02-06,midday,2026900,1
2017-02-06,midday,2037504,1
2017-02-06,midday,3028502,1
2017-02-06,midday,3052700,1
2017-02-06,midday,4017400,1
2017-02-06,midday,5031902,1
2017-02-06,morning,1003100,1
2017-02-12,evening,1002900,1
2017-02-12,evening,1009200,1
2017-02-12,evening,4118900,1
2017-02-12,latenight,1021800,5
2017-02-12,latenight,1002800,3
2017-02-12,latenight,2008300,2
2017-02-12,latenight,2005100,1
2017-02-12,latenight,3005900,1
2017-02-12,latenight,3119600,1
2017-02-12,midday,4121500,3
2017-02-12,midday,1018600,1
2017-02-12,midday,3032600,1
2017-02-12,midday,4094500,1
2017-02-12,morning,1011300,3
2017-02-12,morning,3036002,3
2017-02-12,morning,1026300,1
2017-02-12,morning,3087800,1
2017-02-18,evening,4001000,3
2017-02-18,evening,4084000,3
2017-02-18,evening,3015100,2
2017-02-18,evening,1002400,1
2017-02-18,evening,1002900,1
2017-02-18,evening,1018200,1
2017-02-18,evening,1022600,1
2017-02-18,evening,2038900,1
2017-02-18,evening,3030500,1
2017-02-18,evening,3041900,1
2017-02-18,evening,3058600,1
2017-02-18,evening,4004700,1
2017-02-18,evening,4029500,1
2017-02-18,latenight,3007000,4
2017-02-18,latenight,1014802,3
2017-02-18,latenight,1016200,1
2017-02-18,latenight,2026701,1
2017-02-18,latenight,3037401,1
2017-02-18,latenight,4054200,1
2017-02-18,latenight,4058500,1
2017-02-18,midday,4016300,2
2017-02-18,midday,1004700,1
2017-02-18,midday,1006400,1
2017-02-18,midday,1019100,1
2017-02-18,midday,3098200,1
2017-02-18,morning,1018600,1
2017-02-18,morning,3020100,1
2017-02-18,morning,4006300,1
2017-02-18,morning,4008600,1
2017-02-18,morning,4009400,1
2017-02-18,morning,4016800,1
2017-03-07,evening,1001600,3
2017-03-07,evening,2025400,3
2017-03-07,evening,2042500,3
2017-03-07,evening,3031300,3
2017-03-07,evening,1018000,2
2017-03-07,evening,1029300,2
2017-03-07,evening,3025500,2
2017-03-07,evening,3034100,2
2017-03-07,evening,3036100,2
2017-03-07,evening,3079601,2
2017-03-07,evening,1004800,1
2017-03-07,evening,1028100,1
2017-03-07,evening,2006700,1
2017-03-07,evening,2042300,1
2017-03-07,evening,2042901,1
2017-03-07,evening,3007600,1
2017-03-07,evening,3022100,1
2017-03-07,evening,3049100,1
2017-03-07,evening,3078800,1
2017-03-07,evening,4115500,1
2017-03-07,evening,5006700,1
2017-03-07,latenight,1005000,5
2017-03-07,latenight,1000600,1
2017-03-07,latenight,1019400,1
2017-03-07,latenight,3022200,1
2017-03-07,latenight,4032000,1
2017-03-07,midday,3054900,2
2017-03-07,midday,1019600,1
2017-03-07,midday,3032600,1
2017-03-07,morning,5002100,1
2017-03-25,evening,1003001,3
2017-03-25,evening,1022102,2
2017-03-25,evening,1001200,1
2017-03-25,evening,1022800,1
2017-03-25,evening,2015100,1
2017-03-25,evening,2023704,1
2017-03-25,evening,3027300,1
2017-03-25,evening,3092400,1
2017-03-25,evening,4094202,1
2017-03-25,latenight,3067000,10
2017-03-25,latenight,2023100,3
2017-03-25,latenight,1017200,2
2017-03-25,latenight,1000800,1
2017-03-25,latenight,2024100,1
2017-03-25,latenight,3028502,1
2017-03-25,latenight,3035700,1
2017-03-25,latenight,3112600,1
2017-03-25,latenight,3113400,1
2017-03-25,latenight,3117601,1
2017-03-25,latenight,4008300,1
2017-03-25,latenight,4094202,1
2017-03-25,latenight,4094203,1
2017-03-25,midday,3096800,1
2017-03-25,morning,2007900,2
2017-03-25,morning,1025100,1
2017-03-25,morning,1025300,1
2017-03-25,morning,1029900,1
2017-03-27,evening,2026300,9
2017-03-27,evening,2015500,2
2017-03-27,evening,3023300,2
2017-03-27,evening,3080200,2
2017-03-27,evening,1001600,1
2017-03-27,evening,1019600,1
2017-03-27,evening,1025100,1
2017-03-27,evening,2023900,1
2017-03-27,evening,3056100,1
2017-03-27,evening,3088400,1
2017-03-27,evening,3113200,1
2017-03-27,evening,5019800,1
2017-03-27,latenight,1007700,1
2017-03-27,latenight,2022901,1
2017-03-27,latenight,3002000,1
2017-03-27,midday,3090000,3
2017-03-27,midday,2014701,1
2017-03-27,midday,2032800,1
2017-03-27,midday,3051300,1
2017-03-27,morning,3036200,1
2017-03-27,morning,3072000,1
2017-03-27,morning,4005700,1
2017-03-27,morning,4026600,1
2017-04-01,evening,2040702,3
2017-04-01,evening,3090000,3
2017-04-01,evening,4094500,3
2017-04-01,evening,3036200,2
2017-04-01,evening,3089400,2
2017-04-01,evening,1015602,1
2017-04-01,evening,1016200,1
2017-04-01,evening,1025100,1
2017-04-01,evening,2025100,1
2017-04-01,evening,2038302,1
2017-04-01,evening,3019100,1
2017-04-01,evening,3021700,1
2017-04-01,evening,3021900,1
2017-04-01,evening,3082000,1
2017-04-01,evening,4002500,1
2017-04-01,latenight,2040303,3
2017-04-01,latenight,4054200,2
2017-04-01,latenight,4084900,2
2017-04-01,latenight,1004100,1
2017-04-01,latenight,1012100,1
2017-04-01,latenight,1022000,1
2017-04-01,latenight,1023000,1
2017-04-01,latenight,2004300,1
2017-04-01,latenight,2011900,1
2017-04-01,latenight,2016100,1
2017-04-01,latenight,2035600,1
2017-04-01,latenight,3051002,1
2017-04-01,latenight,3055600,1
2017-04-01,latenight,3098200,1
2017-04-01,latenight,5027900,1
2017-04-01,midday,2003300,2
2017-04-01,midday,1000600,1
2017-04-01,midday,3098800,1
2017-04-01,morning,1004800,1
2017-04-01,morning,3003700,1
2017-04-30,evening,1018900,1
2017-04-30,evening,2016600,1
2017-04-30,evening,3036501,1
2017-04-30,evening,5002900,1
2017-04-30,latenight,1012100,2
2017-04-30,latenight,4083800,2
2017-04-30,latenight,1018000,1
2017-04-30,latenight,1021000,1
2017-04-30,latenight,2014500,1
2017-04-30,latenight,2038000,1
2017-04-30,latenight,3009800,1
2017-04-30,latenight,3010400,1
2017-04-30,latenight,3013400,1
2017-04-30,latenight,3016100,1
2017-04-30,latenight,3088600,1
2017-04-30,latenight,4011200,1
2017-04-30,latenight,4046200,1
2017-04-30,latenight,4129104,1
2017-04-30,latenight,5000700,1
2017-04-30,midday,3052500,2
2017-04-30,midday,3078800,2
2017-04-30,midday,1001600,1
2017-04-30,midday,3066200,1
2017-04-30,midday,3083000,1
2017-04-30,midday,4015802,1
2017-04-30,midday,4103201,1
2017-04-30,morning,3007800,3
2017-04-30,morning,4094203,2
2017-04-30,morning,3028100,1
2017-04-30,morning,3036100,1
2017-05-02,evening,3055500,3
2017-05-02,evening,1024700,2
2017-05-02,evening,1000600,1
2017-05-02,evening,2039100,1
2017-05-02,evening,3005300,1
2017-05-02,evening,3023300,1
2017-05-02,evening,3040500,1
2017-05-02,evening,3091800,1
2017-05-02,evening,4025400,1
2017-05-02,evening,4103202,1
2017-05-02,latenight,1001600,1
2017-05-02,latenight,1002900,1
2017-05-02,latenight,1014500,1
2017-05-02,latenight,1020600,1
2017-05-02,latenight,2014400,1
2017-05-02,latenight,2020501,1
2017-05-02,latenight,2024100,1
2017-05-02,latenight,3024500,1
2017-05-02,latenight,4033402,1
2017-05-02,latenight,5031901,1
2017-05-02,morning,1002000,1
2017-05-02,morning,2001900,1
2017-05-02,morning,3000900,1
2017-05-02,morning,5020700,1
2017-05-04,evening,1014300,4
2017-05-04,evening,2019500,2
2017-05-04,evening,2003900,1
2017-05-04,evening,3003300,1
2017-05-04,evening,3026900,1
2017-05-04,evening,4004700,1
2017-05-04,evening,4022001,1
2017-05-04,evening,4047800,1
2017-05-04,latenight,1021200,3
2017-05-04,latenight,2023000,2
2017-05-04,latenight,1009900,1
2017-05-04,latenight,2004200,1
2017-05-04,latenight,2006900,1
2017-05-04,latenight,2007700,1
2017-05-04,latenight,2033600,1
2017-05-04,latenight,3035900,1
2017-05-04,latenight,3050600,1
2017-05-04,latenight,4006501,1
2017-05-04,midday,4030903,5
2017-05-04,midday,1001600,1
2017-05-04,midday,1003800,1
2017-05-04,midday,1006100,1
2017-05-04,midday,1006400,1
2017-05-04,midday,1019600,1
2017-05-04,midday,1024900,1
2017-05-04,midday,2002701,1
2017-05-04,midday,2004200,1
2017-05-04,midday,2006300,1
2017-05-04,midday,2008300,1
2017-05-04,midday,2012701,1
2017-05-04,midday,3097400,1
2017-05-04,midday,4094202,1
2017-05-04,midday,4138501,1
2017-05-04,midday,4147100,1
2017-05-04,morning,2014701,2
2017-05-04,morning,3006900,2
2017-05-04,morning,1019100,1
2017-05-04,morning,1021800,1
2017-05-04,morning,3090800,1
2017-05-04,morning,4046000,1
2017-05-09,evening,1024700,2
2017-05-09,evening,1004300,1
2017-05-09,evening,2014900,1
2017-05-09,evening,2025300,1
2017-05-09,evening,3053000,1
2017-05-09,evening,3079601,1
2017-05-09,latenight,3008000,2
2017-05-09,latenight,1019100,1
2017-05-09,latenight,1019600,1
2017-05-09,latenight,2008500,1
2017-05-09,latenight,2012101,1
2017-05-09,latenight,2019700,1
2017-05-09,latenight,3028502,1
2017-05-09,latenight,4015400,1
2017-05-09,latenight,4015802,1
2017-05-09,latenight,4145102,1
2017-05-09,latenight,5020700,1
2017-05-09,midday,1001800,1
2017-05-09,midday,1017100,1
2017-05-09,midday,1029300,1
2017-05-09,midday,2017702,1
2017-05-09,midday,3009000,1
2017-05-09,midday,3012000,1
2017-05-09,midday,3027100,1
2017-05-09,midday,3086200,1
2017-05-09,midday,4009600,1
2017-05-09,morning,5013204,2
2017-05-09,morning,1021600,1
2017-05-09,morning,2014500,1
2017-05-08,evening,2006100,3
2017-05-08,evening,3024700,2
2017-05-08,evening,4059100,2
2017-05-08,evening,1019900,1
2017-05-08,evening,1021600,1
2017-05-08,evening,2021100,1
2017-05-08,evening,2026500,1
2017-05-08,evening,2039600,1
2017-05-08,evening,3040800,1
2017-05-08,evening,4005400,1
2017-05-08,latenight,3015300,2
2017-05-08,latenight,1008100,1
2017-05-08,latenight,2023702,1
2017-05-08,latenight,3010200,1
2017-05-08,midday,1000800,1
2017-05-08,midday,1017200,1
2017-05-08,midday,2038301,1
2017-05-08,midday,5002700,1
2017-05-08,morning,1011203,1
2017-05-08,morning,1012800,1
2017-05-08,morning,5022600,1
2017-05-08,morning,5029103,1
2017-05-15,evening,3020100,2
2017-05-15,evening,3095600,2
2017-05-15,evening,4083800,2
2017-05-15,evening,3082000,1
2017-05-15,evening,4002500,1
2017-05-15,evening,4016600,1
2017-05-15,evening,4038302,1
2017-05-15,latenight,1024500,3
2017-05-15,latenight,1018600,1
2017-05-15,latenight,2033500,1
2017-05-15,midday,3072200,4
2017-05-15,midday,1006400,1
2017-05-15,midday,1023100,1
2017-05-15,midday,2003300,1
2017-05-15,midday,3007800,1
2017-05-15,midday,3073400,1
2017-05-15,midday,4068700,1
2017-05-15,morning,2007900,2
2017-05-15,morning,1001600,1
2017-05-15,morning,1021600,1
2017-05-15,morning,2015100,1
2017-05-15,morning,2040501,1
2017-05-15,morning,4107201,1
2017-05-16,evening,3033000,3
2017-05-16,evening,3020100,2
2017-05-16,evening,4103201,2
2017-05-16,evening,1025300,1
2017-05-16,evening,2019500,1
2017-05-16,evening,2024501,1
2017-05-16,evening,3043600,1
2017-05-16,evening,4005900,1
2017-05-16,latenight,1027100,3
2017-05-16,latenight,4009600,3
2017-05-16,latenight,1001600,1
2017-05-16,latenight,2023702,1
2017-05-16,latenight,3034700,1
2017-05-16,latenight,3037100,1
2017-05-16,midday,1019300,2
2017-05-16,midday,3087800,2
2017-05-16,midday,4017100,2
2017-05-16,midday,1006400,1
2017-05-16,midday,1018900,1
2017-05-16,midday,1019600,1
2017-05-16,midday,3048500,1
2017-05-16,midday,3091000,1
2017-05-16,morning,5018702,3
2017-05-16,morning,1009200,2
2017-05-16,morning,3054200,1
2017-05-16,morning,3088000,1
2017-05-18,evening,2003900,2
2017-05-18,evening,1003601,1
2017-05-18,evening,1029100,1
2017-05-18,evening,2002701,1
2017-05-18,evening,2026702,1
2017-05-18,evening,3039700,1
2017-05-18,evening,3086200,1
2017-05-18,evening,4000100,1
2017-05-18,evening,4026500,1
2017-05-18,latenight,2022500,4
2017-05-18,latenight,2037400,2
2017-05-18,latenight,1017200,1
2017-05-18,latenight,2006000,1
2017-05-18,latenight,2015700,1
2017-05-18,latenight,2046202,1
2017-05-18,latenight,3057600,1
2017-05-18,midday,2032800,2
2017-05-18,midday,2033000,2
2017-05-18,midday,4007300,1
2017-05-18,morning,2021301,2
2017-05-18,morning,2009300,1
2017-05-27,evening,1009500,3
2017-05-27,evening,4037300,2
2017-05-27,evening,1002500,1
2017-05-27,evening,1014300,1
2017-05-27,evening,1017200,1
2017-05-27,evening,3044700,1
2017-05-27,evening,3121000,1
2017-05-27,latenight,2007900,3
2017-05-27,latenight,1005700,2
2017-05-27,latenight,1013600,1
2017-05-27,latenight,1015900,1
2017-05-27,latenight,2008300,1
2017-05-27,latenight,2011700,1
2017-05-27,latenight,2023702,1
2017-05-27,latenight,2038100,1
2017-05-27,latenight,2039300,1
2017-05-27,latenight,3023100,1
2017-05-27,latenight,3057000,1
2017-05-27,latenight,3080000,1
2017-05-27,latenight,4029400,1
2017-05-27,midday,3035100,1
2017-05-27,morning,2006300,1
2017-05-27,morning,2012500,1
2017-05-30,evening,1023400,4
2017-05-30,evening,4040400,3
2017-05-30,evening,1002500,1
2017-05-30,evening,1011402,1
2017-05-30,evening,1029100,1
2017-05-30,evening,2023502,1
2017-05-30,evening,3022100,1
2017-05-30,evening,3067600,1
2017-05-30,evening,3068800,1
2017-05-30,evening,3082000,1
2017-05-30,evening,3089200,1
2017-05-30,latenight,1023300,3
2017-05-30,latenight,4027500,2
2017-05-30,midday,2002500,1
2017-05-30,midday,2023301,1
2017-05-30,midday,2024100,1
2017-05-30,midday,4003700,1
2017-05-30,morning,4064102,2
2017-05-30,morning,3032100,1
2017-06-04,evening,1004400,3
2017-06-04,evening,1021100,3
2017-06-04,evening,1018400,2
2017-06-04,evening,5013302,2
2017-06-04,evening,3035000,1
2017-06-04,evening,4087100,1
2017-06-04,latenight,1021900,2
2017-06-04,latenight,1006400,1
2017-06-04,latenight,1020102,1
2017-06-04,latenight,2026900,1
2017-06-04,latenight,2036901,1
2017-06-04,latenight,2040100,1
2017-06-04,latenight,2040304,1
2017-06-04,latenight,3112600,1
2017-06-04,latenight,4038301,1
2017-06-04,midday,4097203,2
2017-06-04,midday,1002500,1
2017-06-04,midday,1013500,1
2017-06-04,midday,1018200,1
2017-06-04,midday,1022400,1
2017-06-04,midday,1022900,1
2017-06-04,midday,2013100,1
