OBJECTID,stop_frisk1_XYTableToPoint_S_2,stop_frisk1_XYTableToPoint_S_3,geo_export_267875c8_5ee9_4cb_13
6548,2017-06-02,10:10:00,3099000
6549,2017-06-02,10:10:00,3099000
6550,2017-06-05,0:30:00,3099800
6551,2017-06-06,18:35:00,3098200
6552,2017-06-09,19:30:00,3099400
6553,2017-06-11,4:20:00,3099000
6554,2017-06-14,9:55:00,3096800
6555,2017-05-13,11:00:00,3095800
6556,2017-05-13,11:00:00,3095800
6557,2017-06-15,1:15:00,3096400
6558,2017-06-28,10:15:00,3098600
6559,2017-06-29,22:05:00,3103400
6560,2017-06-28,12:34:00,3098200
6561,2017-07-02,3:19:00,3095600
6562,2017-08-02,20:40:00,3098600
6563,2017-08-02,20:40:00,3098600
6564,2017-08-03,23:27:00,3103400
6565,2017-08-07,20:00:00,3103400
6566,2017-08-02,4:30:00,3099800
6567,2017-08-08,2:51:00,3101800
6568,2017-08-08,19:14:00,3099800
6569,2017-08-08,19:14:00,3099800
6570,2017-08-08,19:14:00,3099800
6571,2017-07-04,9:03:00,3101600
6572,2017-07-26,16:40:00,3098400
6573,2017-07-11,20:13:00,3095000
6574,2017-08-13,19:10:00,3098400
6575,2017-07-03,9:26:00,3095400
6576,2017-07-08,2:52:00,3096400
6577,2017-07-29,6:01:00,3095800
6578,2017-08-21,1:00:00,3102800
6579,2017-08-21,9:35:00,3100800
6580,2017-08-22,14:40:00,3096600
6581,2017-08-23,23:45:00,3098400
6582,2017-08-24,16:30:00,3099000
6583,2017-08-25,0:14:00,3102000
6584,2017-08-25,0:14:00,3102000
6585,2017-08-25,0:14:00,3102000
6586,2017-09-01,0:43:00,3095000
6587,2017-08-22,15:20:00,3096800
6588,2017-09-11,3:50:00,3095400
6589,2017-09-11,3:50:00,3095400
6590,2017-09-11,3:50:00,3095400
6591,2017-09-14,4:40:00,3095400
6592,2017-09-21,23:50:00,3101000
6593,2017-09-21,23:50:00,3101000
6594,2017-09-23,0:35:00,3097400
6595,2017-09-23,0:35:00,3097400
6596,2017-09-23,14:56:00,3098200
6597,2017-08-20,2:35:00,3096200
6598,2017-09-20,2:35:00,3096200
6599,2017-09-24,19:10:00,3097400
6600,2017-10-04,13:35:00,3099400
6601,2017-10-04,13:47:00,3099400
6602,2017-10-06,10:55:00,3101200
6603,2017-10-11,0:59:00,3096000
6604,2017-10-11,15:15:00,3101200
6605,2017-10-11,18:50:00,3103400
6606,2017-10-14,13:33:00,3103400
6607,2017-10-14,13:33:00,3103400
6608,2017-10-14,17:00:00,3102800
6609,2017-10-16,11:17:00,3099800
6610,2017-10-23,18:11:00,3109800
6611,2017-10-25,20:05:00,3101000
6612,2017-10-25,20:05:00,3101000
6613,2017-10-25,20:05:00,3101000
6614,2017-10-27,0:01:00,3095400
6615,2017-10-30,17:09:00,3101000
6616,2017-10-31,19:43:00,3095400
6617,2017-10-31,20:55:00,3099600
6618,2017-10-31,20:55:00,3099600
6619,2017-10-31,20:55:00,3099600
6620,2017-10-31,20:55:00,3099600
6621,2017-11-01,16:11:00,3101000
6622,2017-11-02,14:00:00,3098200
6623,2017-11-03,20:45:00,3097400
6624,2017-11-03,20:45:00,3097400
6625,2017-11-10,18:56:00,3096000
6626,2017-11-14,17:35:00,3101400
6627,2017-11-14,18:16:00,3109800
6628,2017-11-16,0:15:00,3094402
6629,2017-11-16,0:10:00,3094402
6630,2017-11-16,10:12:00,3096800
6631,2017-11-19,2:15:00,3101800
6632,2017-11-21,14:10:00,3099800
6633,2017-11-21,14:10:00,3099800
6634,2017-11-21,14:10:00,3099800
6635,2017-11-21,11:15:00,3095600
6636,2017-11-25,7:00:00,3098200
6637,2017-11-14,18:32:00,3098200
6638,2017-11-14,18:32:00,3098200
6639,2017-12-01,23:30:00,3103400
6640,2017-12-01,23:30:00,3103400
6641,2017-12-01,23:30:00,3103400
6642,2017-12-08,4:15:00,3101400
6643,2017-12-08,4:15:00,3101400
6644,2017-12-19,14:43:00,3098200
6645,2017-01-03,17:10:00,3053200
6646,2017-01-19,1:20:00,3079602
6647,2017-01-27,12:55:00,3050600
6648,2017-01-27,12:55:00,3050600
6649,2017-01-27,21:00:00,3079602
6650,2017-01-28,7:26:00,3076200
6651,2017-01-25,17:56:00,3076200
6652,2017-01-25,17:56:00,3076200
6653,2017-01-25,17:56:00,3076200
6654,2017-01-25,17:56:00,3076200
6655,2017-01-27,0:20:00,3052000
6656,2017-02-08,8:45:00,3051800
6657,2017-02-20,17:15:00,3051001
6658,2017-02-21,13:12:00,3048400
6659,2017-02-21,13:12:00,3048400
6660,2017-02-21,13:12:00,3048400
6661,2017-02-21,10:29:00,3050804
6662,2017-02-25,20:30:00,3048200
6663,2017-02-27,20:10:00,3054400
6664,2017-03-03,22:59:00,3051800
6665,2017-03-03,23:12:00,3052000
6666,2017-03-06,13:18:00,3079200
6667,2017-03-05,3:30:00,3079602
6668,2017-03-07,20:20:00,3078800
6669,2017-03-23,21:45:00,3050600
6670,2017-03-26,5:45:00,3048200
6671,2017-04-01,1:10:00,3051002
6672,2017-04-03,15:41:00,3053800
6673,2017-04-22,7:20:00,3050600
6674,2017-04-22,12:07:00,3079601
6675,2017-04-26,6:01:00,3051002
6676,2017-03-13,14:50:00,3051200
6677,2017-03-13,14:50:00,3051200
6678,2017-04-07,1:10:00,3053800
6679,2017-05-04,0:01:00,3050600
6680,2017-05-03,16:40:00,3053200
6681,2017-05-03,16:40:00,3053200
6682,2017-05-03,16:40:00,3053200
6683,2017-05-05,2:30:00,3050801
6684,2017-05-05,2:30:00,3050801
6685,2017-04-16,2:45:00,3079602
6686,2017-05-09,19:36:00,3053000
6687,2017-05-11,17:10:00,3052000
6688,2017-05-16,4:06:00,3054200
6689,2017-05-23,9:55:00,3053200
6690,2017-05-24,1:26:00,3050803
6691,2017-04-14,23:50:00,3078600
6692,2017-06-15,12:45:00,3051002
6693,2017-06-13,23:40:00,3051400
6694,2017-06-20,0:25:00,3050801
6695,2017-06-05,2:10:00,3078600
6696,2017-06-26,21:01:00,3050801
6697,2017-07-10,0:30:00,3053400
6698,2017-07-14,3:42:00,3050600
6699,2017-07-14,4:02:00,3050804
6700,2017-07-14,4:02:00,3050804
6701,2017-07-23,13:31:00,3050804
6702,2017-07-28,3:15:00,3076800
6703,2017-07-25,17:50:00,3051601
6704,2017-07-25,17:50:00,3051601
6705,2017-07-28,20:33:00,3079602
6706,2017-07-28,20:33:00,3079602
6707,2017-07-11,13:54:00,3051001
6708,2017-08-17,0:25:00,3052800
6709,2017-08-14,3:50:00,3078600
6710,2017-08-14,3:50:00,3078600
6711,2017-08-23,18:40:00,3051200
6712,2017-08-27,10:40:00,3075600
6713,2017-09-01,7:30:00,3048000
6714,2017-09-06,2:05:00,3051001
6715,2017-09-07,17:49:00,3079602
6716,2017-09-13,11:15:00,3053200
6717,2017-09-16,0:17:00,3053800
6718,2017-09-16,0:17:00,3053800
6719,2017-09-16,0:17:00,3053800
6720,2017-09-16,2:40:00,3046000
6721,2017-09-16,2:40:00,3046000
6722,2017-09-30,18:14:00,3053800
6723,2017-10-14,2:35:00,3079602
6724,2017-10-16,23:40:00,3048000
6725,2017-10-16,23:40:00,3048000
6726,2017-10-16,23:40:00,3048000
6727,2017-10-22,3:00:00,3079200
6728,2017-10-13,16:00:00,3052600
6729,2017-10-28,22:31:00,3078600
6730,2017-10-30,18:20:00,3079400
6731,2017-10-30,18:20:00,3079400
6732,2017-10-16,23:45:00,3050804
6733,2017-09-21,15:00:00,3079602
6734,2017-11-08,4:10:00,3050804
6735,2017-10-31,22:30:00,3050804
6736,2017-11-05,23:00:00,3048000
6737,2017-11-13,16:18:00,3084000
6738,2017-11-14,20:35:00,3051002
6739,2017-11-14,20:40:00,3052000
6740,2017-11-16,19:00:00,3050600
6741,2017-11-25,17:18:00,3078600
6742,2017-12-06,14:06:00,3077400
6743,2017-12-07,0:00:00,3053400
6744,2017-12-07,15:20:00,3053800
6745,2017-12-07,15:20:00,3053800
6746,2017-12-07,15:20:00,3053800
6747,2017-12-07,15:20:00,3053800
6748,2017-12-07,15:20:00,3053800
6749,2017-12-07,15:20:00,3053800
6750,2017-12-07,15:20:00,3053800
6751,2017-12-11,20:37:00,3051001
6752,2017-11-11,0:00:00,3051601
6753,2017-11-11,0:00:00,3051601
6754,2017-01-10,18:35:00,3080200
6755,2017-01-13,14:50:00,3021300
6756,2017-01-21,10:55:00,3080400
6757,2017-02-02,1:29:00,3033700
6758,2017-01-14,0:13:00,3035100
6759,2017-02-05,0:50:00,3035100
6760,2017-02-11,4:20:00,3032500
6761,2017-02-11,21:20:00,3087401
6762,2017-02-14,23:35:00,3032300
6763,2017-02-17,13:23:00,3032500
6764,2017-02-20,9:18:00,3035500
6765,2017-02-21,12:35:00,3033100
6766,2017-02-23,0:10:00,3035300
6767,2017-01-29,14:30:00,3035500
6768,2017-02-28,18:20:00,3080400
6769,2017-03-05,19:40:00,3032700
6770,2017-03-05,19:40:00,3032700
6771,2017-03-05,19:39:00,3032700
6772,2017-03-05,19:39:00,3032700
6773,2017-03-05,19:40:00,3032700
6774,2017-03-05,23:45:00,3017700
6775,2017-03-07,17:40:00,3079601
6776,2017-03-07,17:40:00,3079601
6777,2017-03-08,21:00:00,3088000
6778,2017-03-08,21:00:00,3088000
6779,2017-03-08,21:00:00,3088000
6780,2017-03-09,7:15:00,3079601
6781,2017-03-03,19:40:00,3088000
6782,2017-03-03,19:40:00,3088000
6783,2017-03-03,19:40:00,3088000
6784,2017-03-03,19:40:00,3088000
6785,2017-03-16,20:55:00,3088000
6786,2017-03-16,20:55:00,3088000
6787,2017-03-16,20:55:00,3088000
6788,2017-03-16,20:55:00,3088000
6789,2017-03-17,12:10:00,3088000
6790,2017-03-17,1:00:00,3087401
6791,2017-03-17,13:05:00,3087600
6792,2017-03-17,12:00:00,3032300
6793,2017-03-19,7:18:00,3032100
6794,2017-03-20,15:07:00,3032300
6795,2017-03-20,15:05:00,3032300
6796,2017-03-20,17:45:00,3031900
6797,2017-03-18,0:40:00,3032100
6798,2017-03-23,22:20:00,3032500
6799,2017-03-27,18:49:00,3080200
6800,2017-03-27,18:49:00,3080200
6801,2017-03-29,2:20:00,3033700
6802,2017-03-29,16:00:00,3080000
6803,2017-03-29,23:00:00,3088200
6804,2017-03-29,23:02:00,3088200
6805,2017-04-05,23:30:00,3035300
6806,2017-04-07,1:40:00,3031900
6807,2017-03-31,23:10:00,3017700
6808,2017-04-10,22:35:00,3035500
6809,2017-04-13,3:35:00,3032100
6810,2017-04-13,0:20:00,3081000
6811,2017-04-15,17:27:00,3032700
6812,2017-04-16,0:05:00,3082000
6813,2017-04-16,22:05:00,3080200
6814,2017-04-19,11:15:00,3087600
6815,2017-04-21,11:22:00,3033500
6816,2017-04-28,1:30:00,3033700
6817,2017-05-01,4:22:00,3032700
6818,2017-05-01,16:45:00,3035500
6819,2017-05-09,21:10:00,3079601
6820,2017-05-17,19:00:00,3080200
6821,2017-05-17,22:45:00,3032100
6822,2017-05-20,23:50:00,3021300
6823,2017-05-20,23:50:00,3021300
6824,2017-05-20,23:50:00,3021300
6825,2017-05-21,20:08:00,3080200
6826,2017-05-22,2:20:00,3035100
6827,2017-05-27,3:55:00,3080000
6828,2017-05-29,18:28:00,3035100
6829,2017-05-30,9:55:00,3032100
6830,2017-05-30,20:20:00,3082000
6831,2017-06-06,6:10:00,3087401
6832,2017-06-06,15:30:00,3032900
6833,2017-06-06,15:30:00,3032900
6834,2017-06-09,9:32:00,3081000
6835,2017-06-13,18:00:00,3031900
6836,2017-06-14,11:20:00,3033100
6837,2017-06-14,18:23:00,3032700
6838,2017-06-13,6:30:00,3032100
6839,2017-06-18,16:45:00,3080000
6840,2017-03-02,14:10:00,3079802
6841,2017-05-25,19:55:00,3034900
6842,2017-06-21,19:08:00,3032500
6843,2017-07-05,15:50:00,3081000
6844,2017-07-05,16:00:00,3081000
6845,2017-07-05,16:10:00,3088000
6846,2017-07-08,9:20:00,3088000
6847,2017-07-11,20:00:00,3032500
6848,2017-07-12,11:58:00,3017700
6849,2017-07-12,15:46:00,3035300
6850,2017-07-13,11:35:00,3032300
6851,2017-07-13,18:30:00,3080600
6852,2017-07-15,19:58:00,3082200
6853,2017-07-15,21:05:00,3017700
6854,2017-07-20,21:34:00,3080800
6855,2017-07-21,12:21:00,3087401
6856,2017-07-17,21:52:00,3032500
6857,2017-07-27,22:30:00,3021300
6858,2017-07-29,1:00:00,3080800
6859,2017-07-29,4:35:00,3080800
6860,2017-07-30,16:25:00,3033300
6861,2017-07-30,18:10:00,3035100
6862,2017-07-20,19:08:00,3021300
6863,2017-07-31,19:21:00,3032500
6864,2017-08-04,20:30:00,3080200
6865,2017-07-17,21:52:00,3032500
6866,2017-07-17,21:52:00,3032500
6867,2017-07-17,21:58:00,3032500
6868,2017-07-17,22:09:00,3032500
6869,2017-08-17,7:00:00,3035100
6870,2017-08-17,11:38:00,3021700
6871,2017-08-18,1:25:00,3035100
6872,2017-08-17,19:10:00,3032500
6873,2017-08-21,18:32:00,3034900
6874,2017-08-21,18:32:00,3034900
6875,2017-08-21,18:32:00,3034900
6876,2017-08-22,22:37:00,3087800
6877,2017-08-29,13:10:00,3035100
6878,2017-09-07,20:55:00,3035700
6879,2017-09-08,4:15:00,3032100
6880,2017-09-09,19:45:00,3080200
6881,2017-09-10,10:17:00,3035500
6882,2017-09-11,12:45:00,3035500
6883,2017-09-19,0:30:00,3033100
6884,2017-09-20,21:20:00,3034900
6885,2017-09-20,22:26:00,3035500
6886,2017-09-16,19:05:00,3032900
6887,2017-09-16,19:05:00,3032900
6888,2017-09-23,14:55:00,3032300
6889,2017-09-23,14:55:00,3032300
6890,2017-09-23,14:55:00,3032300
6891,2017-09-23,14:55:00,3032300
6892,2017-09-26,18:56:00,3079801
6893,2017-09-26,18:56:00,3079801
6894,2017-09-26,18:56:00,3079801
6895,2017-09-29,10:30:00,3087401
6896,2017-09-28,19:30:00,3032100
6897,2017-09-26,13:28:00,3033100
6898,2017-09-29,21:06:00,3035500
6899,2017-10-05,0:23:00,3032100
6900,2017-10-10,2:09:00,3087600
6901,2017-10-11,14:15:00,3080600
6902,2017-10-12,22:24:00,3032500
6903,2017-10-16,23:32:00,3032100
6904,2017-10-17,20:18:00,3032500
6905,2017-10-18,0:05:00,3032500
6906,2017-10-20,22:17:00,3017700
6907,2017-10-21,22:35:00,3033100
6908,2017-10-22,0:35:00,3035100
6909,2017-10-22,2:40:00,3088000
6910,2017-10-25,17:40:00,3032300
6911,2017-10-25,17:40:00,3032300
6912,2017-10-25,17:40:00,3032300
6913,2017-10-25,17:40:00,3032300
6914,2017-10-25,17:40:00,3032300
6915,2017-10-26,0:53:00,3035300
6916,2017-10-29,1:28:00,3032300
6917,2017-10-31,23:20:00,3087600
6918,2017-11-02,22:00:00,3080600
6919,2017-11-04,20:40:00,3032500
6920,2017-11-06,0:06:00,3034900
6921,2017-11-06,0:05:00,3034900
6922,2017-11-06,3:32:00,3032500
6923,2017-11-06,3:50:00,3032500
6924,2017-09-26,18:56:00,3079801
6925,2017-09-26,18:56:00,3079801
6926,2017-09-26,18:56:00,3079801
6927,2017-11-08,11:10:00,3032100
6928,2017-11-08,14:40:00,3088000
6929,2017-11-08,14:40:00,3088000
6930,2017-11-08,14:40:00,3088000
6931,2017-11-08,14:40:00,3088000
6932,2017-11-12,3:07:00,3035100
6933,2017-11-12,21:15:00,3035500
6934,2017-11-10,10:00:00,3033100
6935,2017-11-14,17:50:00,3032500
6936,2017-10-27,14:10:00,3032100
6937,2017-11-15,23:00:00,3079601
6938,2017-11-16,17:55:00,3080600
6939,2017-11-21,21:00:00,3033500
6940,2017-11-21,21:00:00,3033500
6941,2017-11-27,3:33:00,3017700
6942,2017-10-07,#N/A,3021700
6943,2017-12-08,21:20:00,3032500
6944,2017-12-08,21:20:00,3032500
6945,2017-12-11,2:31:00,3080200
6946,2017-12-09,21:23:00,3080400
6947,2017-12-14,7:45:00,3033500
6948,2017-12-17,17:40:00,3080200
6949,2017-12-17,17:40:00,3080200
6950,2017-12-18,4:15:00,3017700
6951,2017-12-19,6:01:00,3032100
6952,2017-12-22,12:45:00,3081000
6953,2017-12-30,21:50:00,3032500
6954,2017-01-03,23:20:00,3010100
6955,2017-01-02,19:39:00,3010000
6956,2017-01-10,14:33:00,3008400
6957,2017-01-12,10:05:00,3007600
6958,2017-01-18,21:10:00,3008800
6959,2017-01-20,23:46:00,3008200
6960,2017-01-21,15:20:00,3009000
6961,2017-01-24,12:50:00,3008400
6962,2017-01-23,8:35:00,3007400
6963,2017-01-29,3:00:00,3000200
6964,2017-01-29,3:00:00,3000200
6965,2017-02-02,22:25:00,3014300
6966,2017-02-02,22:40:00,3050400
6967,2017-02-04,21:30:00,3009200
6968,2017-02-05,4:58:00,3008600
6969,2017-02-17,4:44:00,3008400
6970,2017-02-17,23:24:00,3008000
6971,2017-02-17,23:24:00,3008000
6972,2017-02-19,3:58:00,3001800
6973,2017-02-19,3:58:00,3001800
6974,2017-02-20,22:40:00,3008000
6975,2017-02-20,22:53:00,3009200
6976,2017-02-23,3:54:00,3014300
6977,2017-02-23,18:10:00,3008000
6978,2017-02-27,18:56:00,3150200
6979,2017-02-28,21:54:00,3010200
6980,2017-02-28,21:55:00,3012200
6981,2017-03-04,23:15:00,3007200
6982,2017-03-04,23:15:00,3007200
6983,2017-03-07,21:38:00,3007600
6984,2017-03-09,11:00:00,3007400
6985,2017-03-12,9:00:00,3007800
6986,2017-03-12,9:00:00,3007800
6987,2017-03-12,9:00:00,3007800
6988,2017-03-14,0:20:00,3008200
6989,2017-03-14,16:15:00,3007800
6990,2017-03-17,3:00:00,3016900
6991,2017-03-18,18:09:00,3016900
6992,2017-03-20,16:45:00,3008400
6993,2017-03-24,20:51:00,3000200
6994,2017-03-24,20:51:00,3000200
6995,2017-03-27,0:56:00,3002000
6996,2017-01-11,1:50:00,3007400
6997,2017-04-06,18:50:00,3008400
6998,2017-03-30,15:45:00,3014100
6999,2017-04-08,2:28:00,3009800
7000,2017-04-11,14:50:00,3007800
7001,2017-04-14,2:50:00,3009000
7002,2017-04-14,2:50:00,3009000
7003,2017-04-22,2:30:00,3007400
7004,2017-04-22,2:30:00,3007400
7005,2017-04-22,2:30:00,3007400
7006,2017-04-22,2:30:00,3007400
7007,2017-04-22,2:30:00,3007400
7008,2017-04-24,10:35:00,3007400
7009,2017-04-30,2:50:00,3010400
7010,2017-04-30,4:57:00,3007800
7011,2017-04-30,4:57:00,3007800
7012,2017-04-30,4:57:00,3007800
7013,2017-04-30,1:55:00,3009800
7014,2017-05-06,23:31:00,3010000
7015,2017-05-06,23:31:00,3010000
7016,2017-05-06,23:31:00,3010000
7017,2017-05-08,22:29:00,3010200
7019,2017-05-09,3:40:00,3008000
7020,2017-05-09,3:40:00,3008000
7021,2017-05-09,13:35:00,3009000
7022,2017-05-10,18:26:00,3012200
7023,2017-05-10,18:26:00,3012200
7024,2017-05-15,13:50:00,3007800
7025,2017-05-21,0:25:00,3002200
7026,2017-05-21,0:25:00,3002200
7027,2017-05-21,12:20:00,3000200
7028,2017-06-04,13:10:00,3008800
7029,2017-06-06,0:40:00,3017700
7030,2017-06-11,1:02:00,3007400
7031,2017-06-15,21:42:00,3010200
7032,2017-06-19,21:23:00,3014300
7033,2017-06-22,22:37:00,3010100
7034,2017-06-24,2:15:00,3007400
7035,2017-06-24,2:15:00,3007400
7036,2017-06-24,2:15:00,3007400
7037,2017-06-24,2:15:00,3007400
7038,2017-06-24,10:42:00,3014100
7039,2017-06-26,14:38:00,3008400
7040,2017-07-05,1:17:00,3007400
7041,2017-07-10,0:22:00,3008400
7042,2017-07-12,2:24:00,3009600
7043,2017-07-12,2:24:00,3008200
7044,2017-07-15,0:10:00,3000200
7045,2017-07-15,3:40:00,3012200
7046,2017-07-15,20:00:00,3014900
7047,2017-07-15,20:00:00,3014900
7048,2017-07-15,23:37:00,3007800
7049,2017-07-10,21:45:00,3014500
7050,2017-07-19,17:35:00,3007800
7051,2017-07-19,17:32:00,3007800
7052,2017-07-19,0:00:00,3007800
7053,2017-07-19,17:32:00,3007800
7054,2017-08-06,22:00:00,3009000
7055,2017-08-09,0:55:00,3050000
7056,2017-08-09,0:55:00,3050000
7057,2017-08-12,0:15:00,3010100
7058,2017-08-12,4:52:00,3014700
7059,2017-08-12,4:52:00,3014700
7060,2017-08-12,4:52:00,3014700
7061,2017-08-17,1:00:00,3007800
7062,2017-08-17,3:52:00,3007800
7063,2017-08-24,0:30:00,3010400
7064,2017-08-28,21:18:00,3010200
7065,2017-08-28,21:18:00,3010200
7066,2017-08-30,18:55:00,3007800
7067,2017-09-05,18:00:00,3009600
7068,2017-08-26,2:45:00,3010100
7069,2017-08-26,2:45:00,3010100
7070,2017-09-09,3:09:00,3016900
7071,2017-09-13,23:48:00,3002000
7072,2017-09-15,1:45:00,3001800
7073,2017-09-15,5:31:00,3010400
7074,2017-09-15,17:55:00,3014900
7075,2017-09-17,1:48:00,3007400
7076,2017-09-19,18:35:00,3002200
7077,2017-09-25,2:30:00,3007600
7078,2017-10-01,22:53:00,3008600
7079,2017-10-01,22:53:00,3008600
7080,2017-10-14,13:15:00,3016900
7081,2017-10-10,14:27:00,3007800
7082,2017-10-25,16:58:00,3010000
7083,2017-10-29,2:03:00,3007600
7084,2017-11-08,18:08:00,3007600
7085,2017-11-08,18:08:00,3007600
7086,2017-11-08,18:08:00,3007600
7087,2017-11-08,18:08:00,3007600
7088,2017-11-15,1:44:00,3009600
7089,2017-11-15,1:44:00,3009600
7090,2017-11-15,16:24:00,3002000
7091,2017-11-17,22:50:00,3010100
7092,2017-11-17,21:00:00,3002000
7093,2017-11-23,15:55:00,3010000
7094,2017-11-27,20:00:00,3008600
7095,2017-11-27,20:31:00,3008000
7096,2017-11-30,15:59:00,3007600
7097,2017-11-30,18:10:00,3009800
7098,2017-11-30,22:35:00,3007800
7099,2017-11-30,22:35:00,3007800
7100,2017-12-02,20:08:00,3010100
7101,2017-12-29,21:52:00,3007400
7102,2017-12-29,23:00:00,3010000
7103,2017-12-29,21:52:00,3007400
7104,2017-12-31,19:55:00,3007600
7105,2017-01-04,15:55:00,3036700
7106,2017-01-04,15:55:00,3036700
7107,2017-01-04,15:55:00,3036700
7108,2017-01-04,15:55:00,3036700
7109,2017-01-04,18:33:00,3089800
7110,2017-01-03,17:46:00,3090800
7111,2017-01-01,0:00:00,3090800
7112,2017-01-06,16:00:00,3092400
7113,2017-01-09,17:20:00,3036300
7114,2017-01-11,12:30:00,3036300
7115,2017-01-14,18:00:00,3040500
7116,2017-01-04,13:19:00,3092400
7117,2017-01-15,21:48:00,3089400
7118,2017-01-15,20:06:00,3037300
7119,2017-01-15,20:06:00,3037300
7120,2017-01-17,18:50:00,3090800
7121,2017-01-18,10:40:00,3092400
7122,2017-01-20,16:25:00,3036900
7123,2017-01-28,4:45:00,3040500
7124,2017-01-29,11:00:00,3090800
7125,2017-02-01,19:35:00,3030100
7126,2017-02-02,18:00:00,3089400
7127,2017-02-02,18:00:00,3089400
7128,2017-02-02,18:00:00,3089400
7129,2017-02-02,18:00:00,3089400
7130,2017-02-03,18:30:00,3089800
7131,2017-02-06,1:36:00,3090600
7132,2017-02-07,15:40:00,3089800
7133,2017-02-06,23:05:00,3037300
7134,2017-02-07,14:50:00,3036501
7135,2017-02-11,14:10:00,3090600
7136,2017-02-14,21:20:00,3089600
7137,2017-02-21,14:30:00,3089800
7138,2017-02-23,21:08:00,3089600
7139,2017-02-23,21:08:00,3089600
7140,2017-02-23,21:08:00,3089600
7141,2017-02-23,21:08:00,3089600
7142,2017-02-23,21:08:00,3089600
7143,2017-02-23,21:08:00,3089600
7144,2017-02-28,1:10:00,3036100
7145,2017-03-01,21:46:00,3092400
7146,2017-03-03,17:15:00,3090600
7147,2017-03-04,21:50:00,3030300
7148,2017-03-04,21:50:00,3030300
7149,2017-03-07,17:00:00,3036100
7150,2017-03-07,19:00:00,3036100
7151,2017-02-05,1:52:00,3091800
7152,2017-03-09,0:20:00,3092000
7153,2017-03-09,16:40:00,3036900
7154,2017-03-11,2:00:00,3036300
7155,2017-02-11,17:00:00,3030300
7156,2017-03-20,17:20:00,3089600
7157,2017-03-20,17:20:00,3089600
7158,2017-03-25,16:46:00,3092400
7159,2017-03-26,17:12:00,3037100
7160,2017-03-26,17:12:00,3036900
7161,2017-03-27,13:00:00,3090000
7162,2017-03-27,13:00:00,3090000
7163,2017-03-27,13:00:00,3090000
7164,2017-01-31,16:10:00,3036900
7165,2017-01-31,16:10:00,3036900
7166,2017-03-29,19:45:00,3092000
7167,2017-03-03,17:15:00,3090600
7168,2017-03-29,19:45:00,3092000
7169,2017-03-18,6:50:00,3090800
7170,2017-03-30,14:15:00,3090600
7171,2017-04-01,18:21:00,3089400
7172,2017-01-21,15:20:00,3036700
7173,2017-04-04,22:55:00,3091200
7174,2017-04-05,17:05:00,3090000
7175,2017-04-05,17:05:00,3090000
7176,2017-04-05,17:05:00,3090000
7177,2017-04-05,17:05:00,3090000
7178,2017-04-05,21:42:00,3090600
7179,2017-04-06,15:58:00,3091600
7180,2017-04-08,18:10:00,3036900
7181,2017-04-08,0:50:00,3037300
7182,2017-04-20,15:34:00,3090200
7183,2017-04-20,15:34:00,3090200
7184,2017-04-20,15:34:00,3090200
7185,2017-04-24,15:01:00,3091600
7186,2017-04-13,22:10:00,3036700
7187,2017-04-29,23:05:00,3092400
7188,2017-04-30,9:39:00,3036100
